date,ticker,sector,headline_count,word_count,finance_term_count,sentiment_model,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_score
2021-10-19,MRK,Healthcare,7,66,2,finance_lexicon_baseline,0.015151515151515152,0.9545454545454546,0.030303030303030304,0.3333333333333333
2021-10-19,NEE,Utilities,1,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,NKE,Consumer,3,24,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,NVDA,Tech,4,34,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,OXY,Energy,1,10,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,PLD,RealEstate,1,7,1,finance_lexicon_baseline,0.0,0.7142857142857143,0.2857142857142857,1.0
2021-10-19,QCOM,Tech,3,27,1,finance_lexicon_baseline,0.0,0.9259259259259259,0.07407407407407407,1.0
2021-10-19,SBUX,Consumer,4,31,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,SLB,Energy,1,7,1,finance_lexicon_baseline,0.0,0.8571428571428572,0.14285714285714285,1.0
2021-10-19,SO,Utilities,2,21,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,T,Comm,3,37,2,finance_lexicon_baseline,0.02702702702702703,0.9459459459459459,0.02702702702702703,0.0
2021-10-19,TMUS,Comm,1,13,1,finance_lexicon_baseline,0.07692307692307693,0.9230769230769231,0.0,-1.0
2021-10-19,TTWO,Comm,1,11,1,finance_lexicon_baseline,0.0,0.9090909090909091,0.09090909090909091,1.0
2021-10-19,UPS,Industrials,3,28,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,V,Financials,1,11,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,WFC,Financials,1,6,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-19,WMT,Consumer,16,150,6,finance_lexicon_baseline,0.02,0.94,0.04,0.3333333333333333
2021-10-19,XOM,Energy,5,58,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,ABBV,Healthcare,1,10,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,ABT,Healthcare,15,131,5,finance_lexicon_baseline,0.007633587786259542,0.916030534351145,0.07633587786259542,0.8181818181818182
2021-10-20,ADBE,Tech,1,12,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,AEP,Utilities,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,AMD,Tech,3,25,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,AMGN,Healthcare,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,CAT,Industrials,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,CCI,RealEstate,1,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,COP,Energy,2,16,1,finance_lexicon_baseline,0.0,0.9375,0.0625,1.0
2021-10-20,CVX,Energy,3,24,1,finance_lexicon_baseline,0.041666666666666664,0.9583333333333334,0.0,-1.0
2021-10-20,DD,Materials,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,DIS,Consumer,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,DOW,Materials,2,26,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,GE,Industrials,1,8,1,finance_lexicon_baseline,0.0,0.875,0.125,1.0
2021-10-20,GILD,Healthcare,1,3,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,GS,Financials,3,32,0,finance_lexicon_baseline,0.0,0.96875,0.03125,1.0
2021-10-20,INTC,Tech,2,19,1,finance_lexicon_baseline,0.0,0.9473684210526316,0.05263157894736842,1.0
2021-10-20,MMM,Industrials,1,9,1,finance_lexicon_baseline,0.1111111111111111,0.8888888888888888,0.0,-1.0
2021-10-20,MRK,Healthcare,3,31,1,finance_lexicon_baseline,0.0,0.967741935483871,0.03225806451612903,1.0
2021-10-20,MS,Financials,3,22,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,NEE,Utilities,5,35,2,finance_lexicon_baseline,0.0,0.9428571428571428,0.05714285714285714,1.0
2021-10-20,NEM,Materials,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,NKE,Consumer,1,9,1,finance_lexicon_baseline,0.0,0.8888888888888888,0.1111111111111111,1.0
2021-10-20,NUE,Materials,1,16,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,NVDA,Tech,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,O,RealEstate,1,9,1,finance_lexicon_baseline,0.0,0.8888888888888888,0.1111111111111111,1.0
2021-10-20,QCOM,Tech,2,18,1,finance_lexicon_baseline,0.05555555555555555,0.8888888888888888,0.05555555555555555,0.0
2021-10-20,SBUX,Consumer,2,16,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,SO,Utilities,1,5,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,T,Comm,3,28,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,TMUS,Comm,3,22,0,finance_lexicon_baseline,0.045454545454545456,0.9545454545454546,0.0,-1.0
2021-10-20,UPS,Industrials,2,19,1,finance_lexicon_baseline,0.0,0.9473684210526316,0.05263157894736842,1.0
2021-10-20,V,Financials,2,17,1,finance_lexicon_baseline,0.058823529411764705,0.9411764705882353,0.0,-1.0
2021-10-20,WFC,Financials,1,6,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,WMT,Consumer,4,31,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-20,XOM,Energy,4,39,2,finance_lexicon_baseline,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.0
2021-10-21,ABBV,Healthcare,4,35,1,finance_lexicon_baseline,0.0,0.9428571428571428,0.05714285714285714,1.0
2021-10-21,ABT,Healthcare,2,17,1,finance_lexicon_baseline,0.0,0.8823529411764706,0.11764705882352941,1.0
2021-10-21,ADBE,Tech,2,16,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,AMD,Tech,4,31,2,finance_lexicon_baseline,0.0,0.935483870967742,0.06451612903225806,1.0
2021-10-21,AMGN,Healthcare,1,6,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,CAT,Industrials,2,21,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,CCI,RealEstate,2,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,CMCSA,Comm,4,31,1,finance_lexicon_baseline,0.0,0.967741935483871,0.03225806451612903,1.0
2021-10-21,COP,Energy,2,18,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,CVX,Energy,3,30,0,finance_lexicon_baseline,0.0,0.9666666666666667,0.03333333333333333,1.0
2021-10-21,DIS,Consumer,10,86,4,finance_lexicon_baseline,0.023255813953488372,0.9418604651162791,0.03488372093023256,0.2
2021-10-21,DOW,Materials,6,47,3,finance_lexicon_baseline,0.02127659574468085,0.8723404255319149,0.10638297872340426,0.6666666666666666
2021-10-21,EA,Comm,1,16,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,GE,Industrials,3,32,1,finance_lexicon_baseline,0.0,0.96875,0.03125,1.0
2021-10-21,GILD,Healthcare,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,GS,Financials,7,65,1,finance_lexicon_baseline,0.0,0.9846153846153847,0.015384615384615385,1.0
2021-10-21,INTC,Tech,10,92,2,finance_lexicon_baseline,0.010869565217391304,0.967391304347826,0.021739130434782608,0.3333333333333333
2021-10-21,KO,Consumer,6,50,2,finance_lexicon_baseline,0.0,0.9,0.1,1.0
2021-10-21,MMM,Industrials,5,52,1,finance_lexicon_baseline,0.0,0.9807692307692307,0.019230769230769232,1.0
2021-10-21,MRK,Healthcare,3,28,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,MS,Financials,2,21,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,NEM,Materials,1,12,1,finance_lexicon_baseline,0.0,0.8333333333333334,0.16666666666666666,1.0
2021-10-21,NKE,Consumer,3,28,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,NUE,Materials,4,29,1,finance_lexicon_baseline,0.0,0.9310344827586207,0.06896551724137931,1.0
2021-10-21,NVDA,Tech,8,70,1,finance_lexicon_baseline,0.0,0.9571428571428572,0.04285714285714286,1.0
2021-10-21,O,RealEstate,1,8,0,finance_lexicon_baseline,0.0,0.875,0.125,1.0
2021-10-21,PLD,RealEstate,1,5,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,QCOM,Tech,3,26,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,SBUX,Consumer,2,16,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,SHW,Materials,2,21,0,finance_lexicon_baseline,0.0,0.9523809523809523,0.047619047619047616,1.0
2021-10-21,SLB,Energy,1,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,T,Comm,14,126,4,finance_lexicon_baseline,0.015873015873015872,0.9444444444444444,0.03968253968253968,0.42857142857142855
2021-10-21,TMUS,Comm,2,16,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,TTWO,Comm,4,33,1,finance_lexicon_baseline,0.0,0.9696969696969697,0.030303030303030304,1.0
2021-10-21,UPS,Industrials,1,12,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,USB,Financials,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,V,Financials,4,49,1,finance_lexicon_baseline,0.0,0.9591836734693877,0.04081632653061224,1.0
2021-10-21,WFC,Financials,2,15,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-21,WMT,Consumer,8,73,2,finance_lexicon_baseline,0.0,0.9452054794520548,0.0547945205479452,1.0
2021-10-21,XOM,Energy,4,36,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,ABT,Healthcare,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,AMD,Tech,3,29,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,AMGN,Healthcare,1,7,0,finance_lexicon_baseline,0.0,0.8571428571428572,0.14285714285714285,1.0
2021-10-22,CAT,Industrials,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,CMCSA,Comm,1,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,COP,Energy,3,26,1,finance_lexicon_baseline,0.0,0.9615384615384616,0.038461538461538464,1.0
2021-10-22,CVX,Energy,3,26,1,finance_lexicon_baseline,0.0,0.9230769230769231,0.07692307692307693,1.0
2021-10-22,DD,Materials,1,10,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,DIS,Consumer,4,32,1,finance_lexicon_baseline,0.0,0.96875,0.03125,1.0
2021-10-22,DUK,Utilities,1,10,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,EA,Comm,2,22,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,GE,Industrials,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,GILD,Healthcare,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,GS,Financials,5,50,1,finance_lexicon_baseline,0.02,0.98,0.0,-1.0
2021-10-22,INTC,Tech,20,177,3,finance_lexicon_baseline,0.02824858757062147,0.9548022598870056,0.01694915254237288,-0.25
2021-10-22,KO,Consumer,1,10,1,finance_lexicon_baseline,0.0,0.8,0.2,1.0
2021-10-22,MMM,Industrials,2,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,MRK,Healthcare,5,49,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,MS,Financials,3,33,0,finance_lexicon_baseline,0.0,0.9696969696969697,0.030303030303030304,1.0
2021-10-22,NKE,Consumer,1,4,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,NUE,Materials,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,NVDA,Tech,3,24,1,finance_lexicon_baseline,0.0,0.9583333333333334,0.041666666666666664,1.0
2021-10-22,O,RealEstate,1,8,0,finance_lexicon_baseline,0.0,0.875,0.125,1.0
2021-10-22,OXY,Energy,1,5,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,SBUX,Consumer,3,27,1,finance_lexicon_baseline,0.0,0.962962962962963,0.037037037037037035,1.0
2021-10-22,SHW,Materials,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,SLB,Energy,7,51,2,finance_lexicon_baseline,0.0,0.9607843137254902,0.0392156862745098,1.0
2021-10-22,SO,Utilities,1,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,T,Comm,6,54,2,finance_lexicon_baseline,0.018518518518518517,0.9444444444444444,0.037037037037037035,0.3333333333333333
2021-10-22,TMUS,Comm,1,6,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,V,Financials,1,13,1,finance_lexicon_baseline,0.0,0.9230769230769231,0.07692307692307693,1.0
2021-10-22,WFC,Financials,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-22,WMT,Consumer,6,59,0,finance_lexicon_baseline,0.01694915254237288,0.9661016949152542,0.01694915254237288,0.0
2021-10-22,XOM,Energy,5,53,1,finance_lexicon_baseline,0.0,0.9622641509433962,0.03773584905660377,1.0
2021-10-25,ABBV,Healthcare,2,16,0,finance_lexicon_baseline,0.0,0.9375,0.0625,1.0
2021-10-25,ABT,Healthcare,2,20,1,finance_lexicon_baseline,0.05,0.95,0.0,-1.0
2021-10-25,ADBE,Tech,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,AMD,Tech,4,36,1,finance_lexicon_baseline,0.0,0.9722222222222222,0.027777777777777776,1.0
2021-10-25,CAT,Industrials,2,21,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,CMCSA,Comm,1,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,COP,Energy,2,18,2,finance_lexicon_baseline,0.1111111111111111,0.8888888888888888,0.0,-1.0
2021-10-25,CVX,Energy,4,45,0,finance_lexicon_baseline,0.0,0.9333333333333333,0.06666666666666667,1.0
2021-10-25,D,Utilities,3,32,0,finance_lexicon_baseline,0.0,0.96875,0.03125,1.0
2021-10-25,DIS,Consumer,4,36,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,EA,Comm,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,GE,Industrials,2,27,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,GILD,Healthcare,3,27,2,finance_lexicon_baseline,0.0,0.9259259259259259,0.07407407407407407,1.0
2021-10-25,GS,Financials,8,68,4,finance_lexicon_baseline,0.014705882352941176,0.9264705882352942,0.058823529411764705,0.6
2021-10-25,INTC,Tech,6,55,2,finance_lexicon_baseline,0.03636363636363636,0.9454545454545454,0.01818181818181818,-0.3333333333333333
2021-10-25,KO,Consumer,2,12,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,MMM,Industrials,4,38,0,finance_lexicon_baseline,0.0,0.9736842105263158,0.02631578947368421,1.0
2021-10-25,MRK,Healthcare,9,100,1,finance_lexicon_baseline,0.0,0.99,0.01,1.0
2021-10-25,MS,Financials,3,35,0,finance_lexicon_baseline,0.0,0.9714285714285714,0.02857142857142857,1.0
2021-10-25,NEE,Utilities,1,9,1,finance_lexicon_baseline,0.0,0.8888888888888888,0.1111111111111111,1.0
2021-10-25,NEM,Materials,1,5,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,NKE,Consumer,6,50,1,finance_lexicon_baseline,0.0,0.98,0.02,1.0
2021-10-25,NUE,Materials,1,5,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,NVDA,Tech,4,30,1,finance_lexicon_baseline,0.0,0.9666666666666667,0.03333333333333333,1.0
2021-10-25,O,RealEstate,2,16,0,finance_lexicon_baseline,0.0,0.9375,0.0625,1.0
2021-10-25,OXY,Energy,3,14,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,SBUX,Consumer,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,SHW,Materials,2,27,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,T,Comm,5,44,1,finance_lexicon_baseline,0.0,0.9545454545454546,0.045454545454545456,1.0
2021-10-25,TMUS,Comm,1,18,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,UPS,Industrials,3,33,2,finance_lexicon_baseline,0.0,0.9393939393939394,0.06060606060606061,1.0
2021-10-25,USB,Financials,1,9,1,finance_lexicon_baseline,0.0,0.8888888888888888,0.1111111111111111,1.0
2021-10-25,V,Financials,4,34,1,finance_lexicon_baseline,0.0,0.9117647058823529,0.08823529411764706,1.0
2021-10-25,WFC,Financials,2,20,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,WMT,Consumer,10,87,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-25,XOM,Energy,9,100,1,finance_lexicon_baseline,0.0,0.97,0.03,1.0
2021-10-26,ABBV,Healthcare,1,5,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,ABT,Healthcare,4,32,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,ADBE,Tech,3,24,0,finance_lexicon_baseline,0.0,0.9583333333333334,0.041666666666666664,1.0
2021-10-26,AEP,Utilities,1,12,1,finance_lexicon_baseline,0.08333333333333333,0.9166666666666666,0.0,-1.0
2021-10-26,AMD,Tech,7,67,2,finance_lexicon_baseline,0.0,0.9552238805970149,0.04477611940298507,1.0
2021-10-26,AMT,RealEstate,1,14,1,finance_lexicon_baseline,0.0,0.9285714285714286,0.07142857142857142,1.0
2021-10-26,CAT,Industrials,1,12,0,finance_lexicon_baseline,0.0,0.9166666666666666,0.08333333333333333,1.0
2021-10-26,CCI,RealEstate,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,CMCSA,Comm,1,10,1,finance_lexicon_baseline,0.0,0.9,0.1,1.0
2021-10-26,COP,Energy,4,32,1,finance_lexicon_baseline,0.0,0.96875,0.03125,1.0
2021-10-26,CVX,Energy,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,DIS,Consumer,5,46,1,finance_lexicon_baseline,0.0,0.9782608695652174,0.021739130434782608,1.0
2021-10-26,EA,Comm,1,11,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,GE,Industrials,15,111,1,finance_lexicon_baseline,0.0,0.9279279279279279,0.07207207207207207,1.0
2021-10-26,GS,Financials,3,27,1,finance_lexicon_baseline,0.0,0.962962962962963,0.037037037037037035,1.0
2021-10-26,INTC,Tech,6,38,2,finance_lexicon_baseline,0.02631578947368421,0.9210526315789473,0.05263157894736842,0.3333333333333333
2021-10-26,KO,Consumer,3,29,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,MMM,Industrials,6,51,2,finance_lexicon_baseline,0.0,0.9215686274509804,0.0784313725490196,1.0
2021-10-26,MRK,Healthcare,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,MS,Financials,4,38,0,finance_lexicon_baseline,0.0,0.9736842105263158,0.02631578947368421,1.0
2021-10-26,NEE,Utilities,1,5,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,NEM,Materials,1,8,0,finance_lexicon_baseline,0.0,0.875,0.125,1.0
2021-10-26,NKE,Consumer,2,23,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,NVDA,Tech,12,92,1,finance_lexicon_baseline,0.0,0.9347826086956522,0.06521739130434782,1.0
2021-10-26,QCOM,Tech,3,31,1,finance_lexicon_baseline,0.03225806451612903,0.935483870967742,0.03225806451612903,0.0
2021-10-26,SBUX,Consumer,3,35,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,SHW,Materials,2,13,1,finance_lexicon_baseline,0.07692307692307693,0.9230769230769231,0.0,-1.0
2021-10-26,T,Comm,7,72,5,finance_lexicon_baseline,0.013888888888888888,0.9305555555555556,0.05555555555555555,0.6
2021-10-26,TMUS,Comm,2,15,2,finance_lexicon_baseline,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.0
2021-10-26,TTWO,Comm,1,13,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,UPS,Industrials,15,107,2,finance_lexicon_baseline,0.0,0.9158878504672897,0.08411214953271028,1.0
2021-10-26,USB,Financials,2,18,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-26,V,Financials,6,63,2,finance_lexicon_baseline,0.0,0.9523809523809523,0.047619047619047616,1.0
2021-10-26,WMT,Consumer,4,29,1,finance_lexicon_baseline,0.0,0.9655172413793104,0.034482758620689655,1.0
2021-10-26,XOM,Energy,7,64,1,finance_lexicon_baseline,0.015625,0.984375,0.0,-1.0
2021-10-27,ABBV,Healthcare,2,19,1,finance_lexicon_baseline,0.0,0.9473684210526316,0.05263157894736842,1.0
2021-10-27,AMD,Tech,6,53,1,finance_lexicon_baseline,0.0,0.9622641509433962,0.03773584905660377,1.0
2021-10-27,AMGN,Healthcare,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,AMT,RealEstate,2,26,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,CAT,Industrials,3,30,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,CMCSA,Comm,2,24,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,COP,Energy,2,19,1,finance_lexicon_baseline,0.0,0.9473684210526316,0.05263157894736842,1.0
2021-10-27,CVX,Energy,4,42,1,finance_lexicon_baseline,0.023809523809523808,0.9285714285714286,0.047619047619047616,0.3333333333333333
2021-10-27,DIS,Consumer,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,DUK,Utilities,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,GE,Industrials,3,27,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,GILD,Healthcare,2,13,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,GS,Financials,6,52,1,finance_lexicon_baseline,0.0,0.9615384615384616,0.038461538461538464,1.0
2021-10-27,INTC,Tech,7,74,1,finance_lexicon_baseline,0.0,0.9864864864864865,0.013513513513513514,1.0
2021-10-27,KO,Consumer,8,69,3,finance_lexicon_baseline,0.0,0.9420289855072463,0.057971014492753624,1.0
2021-10-27,MMM,Industrials,3,27,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,MRK,Healthcare,7,76,0,finance_lexicon_baseline,0.0,0.9868421052631579,0.013157894736842105,1.0
2021-10-27,MS,Financials,7,71,0,finance_lexicon_baseline,0.014084507042253521,0.9859154929577465,0.0,-1.0
2021-10-27,NEE,Utilities,2,20,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,NEM,Materials,1,10,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,NKE,Consumer,2,14,0,finance_lexicon_baseline,0.0,0.9285714285714286,0.07142857142857142,1.0
2021-10-27,NUE,Materials,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,NVDA,Tech,5,56,0,finance_lexicon_baseline,0.017857142857142856,0.9642857142857143,0.017857142857142856,0.0
2021-10-27,OXY,Energy,2,16,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,PSA,RealEstate,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,QCOM,Tech,4,42,1,finance_lexicon_baseline,0.023809523809523808,0.9047619047619048,0.07142857142857142,0.5
2021-10-27,SBUX,Consumer,3,26,1,finance_lexicon_baseline,0.0,0.9615384615384616,0.038461538461538464,1.0
2021-10-27,SLB,Energy,1,10,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,SO,Utilities,1,8,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,TMUS,Comm,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-27,UPS,Industrials,3,22,1,finance_lexicon_baseline,0.045454545454545456,0.9545454545454546,0.0,-1.0
2021-10-27,V,Financials,9,54,1,finance_lexicon_baseline,0.0,0.962962962962963,0.037037037037037035,1.0
2021-10-27,WFC,Financials,1,8,0,finance_lexicon_baseline,0.0,0.875,0.125,1.0
2021-10-27,WMT,Consumer,2,19,1,finance_lexicon_baseline,0.0,0.9473684210526316,0.05263157894736842,1.0
2021-10-27,XOM,Energy,7,70,0,finance_lexicon_baseline,0.014285714285714285,0.9857142857142858,0.0,-1.0
2021-10-28,ABBV,Healthcare,5,51,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-28,ABT,Healthcare,2,20,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-28,ADBE,Tech,2,18,2,finance_lexicon_baseline,0.05555555555555555,0.8888888888888888,0.05555555555555555,0.0
2021-10-28,AEP,Utilities,2,18,1,finance_lexicon_baseline,0.05555555555555555,0.9444444444444444,0.0,-1.0
2021-10-28,AMD,Tech,3,31,1,finance_lexicon_baseline,0.0,0.967741935483871,0.03225806451612903,1.0
2021-10-28,AMGN,Healthcare,1,9,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-28,AMT,RealEstate,4,31,2,finance_lexicon_baseline,0.03225806451612903,0.935483870967742,0.03225806451612903,0.0
2021-10-28,CAT,Industrials,11,91,1,finance_lexicon_baseline,0.0,0.945054945054945,0.054945054945054944,1.0
2021-10-28,CCI,RealEstate,1,7,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-28,CMCSA,Comm,6,44,2,finance_lexicon_baseline,0.0,0.9545454545454546,0.045454545454545456,1.0
2021-10-28,COP,Energy,4,34,2,finance_lexicon_baseline,0.029411764705882353,0.9117647058823529,0.058823529411764705,0.3333333333333333
2021-10-28,CVX,Energy,6,61,0,finance_lexicon_baseline,0.01639344262295082,0.9672131147540983,0.01639344262295082,0.0
2021-10-28,DIS,Consumer,4,35,1,finance_lexicon_baseline,0.0,0.9714285714285714,0.02857142857142857,1.0
2021-10-28,EA,Comm,2,17,0,finance_lexicon_baseline,0.0,1.0,0.0,0.0
2021-10-28,GE,Industrials,5,50,5,finance_lexicon_baseline,0.04,0.9,0.06,0.2
2021-10-28,GILD,Healthcare,5,44,2,finance_lexicon_baseline,0.022727272727272728,0.9545454545454546,0.022727272727272728,0.0
2021-10-28,INTC,Tech,2,17,1,finance_lexicon_baseline,0.0,0.9411764705882353,0.058823529411764705,1.0
2021-10-28,MMM,Industrials,4,44,5,finance_lexicon_baseline,0.045454545454545456,0.8863636363636364,0.06818181818181818,0.2
2021-10-28,MRK,Healthcare,13,115,3,finance_lexicon_baseline,0.0,0.9478260869565217,0.05217391304347826,1.0
