date,fund,asset_family,method,daily_return,gross_return,transaction_cost,turnover,growth_of_1,drawdown
2022-01-11,Combined Equal Weight,Combined,equal_weight,0.014117589837793544,0.014117589837793544,0.0,0.0,1.4210038570903267,-0.07377423631865376
2022-01-12,Combined Equal Weight,Combined,equal_weight,0.01132489119099409,0.01132489119099409,0.0,0.0,1.4370965711538575,-0.06328483032666721
2022-01-13,Combined Equal Weight,Combined,equal_weight,-0.009911573013603521,-0.009911573013603521,0.0,0.0,1.4228526835612667,-0.07256915112383455
2022-01-14,Combined Equal Weight,Combined,equal_weight,0.005830496410168116,0.005830496410168116,0.0,0.0,1.4311486210249686,-0.06716176888878289
2022-01-18,Combined Equal Weight,Combined,equal_weight,-0.01153302363533437,-0.01153302363533437,0.0,0.0,1.4146431501530115,-0.07792021425613216
2022-01-19,Combined Equal Weight,Combined,equal_weight,-0.010489090579142503,-0.010489090579142503,0.0,0.0,1.399804830013893,-0.08759199264999584
2022-01-20,Combined Equal Weight,Combined,equal_weight,-0.016972195148548957,-0.016972195148548957,0.0,0.0,1.3760470692690159,-0.10307755940583885
2022-01-21,Combined Equal Weight,Combined,equal_weight,-0.030061223982015498,-0.030061223982015498,0.0,0.0,1.334681410109924,-0.13004014578703582
2022-01-24,Combined Equal Weight,Combined,equal_weight,-0.002854146683467806,-0.002854146683467806,0.0,0.0,1.3308720335897726,-0.1325231388196879
2022-01-25,Combined Equal Weight,Combined,equal_weight,-0.002743071610998366,-0.002743071610998366,0.0,0.0,1.3272213562965607,-0.1349026899707897
2022-01-26,Combined Equal Weight,Combined,equal_weight,-0.006530534848476083,-0.006530534848476083,0.0,0.0,1.3185538909776242,-0.1405522381012585
2022-01-27,Combined Equal Weight,Combined,equal_weight,-0.004293893754328957,-0.004293893754328957,0.0,0.0,1.3128921606604091,-0.14424261547824757
2022-01-28,Combined Equal Weight,Combined,equal_weight,0.018309617859772698,0.018309617859772698,0.0,0.0,1.3369307144131923,-0.12857402478697577
2022-01-31,Combined Equal Weight,Combined,equal_weight,0.014107319571363014,0.014107319571363014,0.0,0.0,1.35579122324619,-0.11628054007185895
2022-02-01,Combined Equal Weight,Combined,equal_weight,0.012964162723813271,0.012964162723813271,0.0,0.0,1.3733679212838714,-0.10482385719115017
2022-02-02,Combined Equal Weight,Combined,equal_weight,0.0017817301239004546,0.0017817301239004546,0.0,0.0,1.3758148922804214,-0.1032288948913106
2022-02-03,Combined Equal Weight,Combined,equal_weight,-0.005356465536997571,-0.005356465536997571,0.0,0.0,1.3684453872246334,-0.10803241841040057
2022-02-04,Combined Equal Weight,Combined,equal_weight,0.013733646897065197,0.013733646897065197,0.0,0.0,1.3872391329706941,-0.09578245060121982
2022-02-07,Combined Equal Weight,Combined,equal_weight,0.013688791888446367,0.013688791888446367,0.0,0.0,1.4062287607614385,-0.08340480474561907
2022-02-08,Combined Equal Weight,Combined,equal_weight,0.0029371659880817282,0.0029371659880817282,0.0,0.0,1.4103590880490093,-0.08071261251327877
2022-02-09,Combined Equal Weight,Combined,equal_weight,0.013799729865727304,0.013799729865727304,0.0,0.0,1.429821662477759,-0.06802669489699187
2022-02-10,Combined Equal Weight,Combined,equal_weight,-0.0184836291489719,-0.0184836291489719,0.0,0.0,1.4033933691193536,-0.08525294384525761
2022-02-11,Combined Equal Weight,Combined,equal_weight,-0.01848541179562176,-0.01848541179562176,0.0,0.0,1.3774510647799374,-0.10216241986711072
2022-02-14,Combined Equal Weight,Combined,equal_weight,-0.006096454332451162,-0.006096454332451162,0.0,0.0,1.3690534972683202,-0.10763604567234941
2022-02-15,Combined Equal Weight,Combined,equal_weight,0.017944771341906925,0.017944771341906925,0.0,0.0,1.3936208492316382,-0.0916227785581798
2022-02-16,Combined Equal Weight,Combined,equal_weight,-0.002943942595038024,-0.002943942595038024,0.0,0.0,1.3895181094522522,-0.09429698895274463
2022-02-17,Combined Equal Weight,Combined,equal_weight,-0.02566904439235687,-0.02566904439235687,0.0,0.0,1.3538505074167386,-0.11754551974960792
2022-02-18,Combined Equal Weight,Combined,equal_weight,-0.00830897428468353,-0.00830897428468353,0.0,0.0,1.3426013983653071,-0.12487781133341225
2022-02-22,Combined Equal Weight,Combined,equal_weight,0.0010145262277304037,0.0010145262277304037,0.0,0.0,1.3439635026973362,-0.12398997692054115
2022-02-23,Combined Equal Weight,Combined,equal_weight,-0.013019673685019413,-0.013019673685019413,0.0,0.0,1.3264655364476412,-0.135395341565842
2022-02-24,Combined Equal Weight,Combined,equal_weight,0.005844886592826032,0.005844886592826032,0.0,0.0,1.3342185770774697,-0.13034182538966532
2022-02-25,Combined Equal Weight,Combined,equal_weight,0.028299068288828368,0.028299068288828368,0.0,0.0,1.3719757197024085,-0.10573130931842956
2022-02-28,Combined Equal Weight,Combined,equal_weight,0.01498101230114734,0.01498101230114734,0.0,0.0,1.3925293048361458,-0.09233425906279802
2022-03-01,Combined Equal Weight,Combined,equal_weight,-0.010226922298809879,-0.010226922298809879,0.0,0.0,1.3782880158367707,-0.10161688606865449
2022-03-02,Combined Equal Weight,Combined,equal_weight,0.013323609703012582,0.013323609703012582,0.0,0.0,1.3966517874181195,-0.08964718009485617
2022-03-03,Combined Equal Weight,Combined,equal_weight,-0.003943445898772509,-0.003943445898772509,0.0,0.0,1.3911441666550122,-0.09323710718894718
2022-03-04,Combined Equal Weight,Combined,equal_weight,-0.010092048189367153,-0.010092048189367153,0.0,0.0,1.3771046726867728,-0.10238820199952625
2022-03-07,Combined Equal Weight,Combined,equal_weight,-0.01776908707754453,-0.01776908707754453,0.0,0.0,1.3526347798429081,-0.11833794420002797
2022-03-08,Combined Equal Weight,Combined,equal_weight,-0.0005181088985887559,-0.0005181088985887559,0.0,0.0,1.3519339677269309,-0.11879474115668598
2022-03-09,Combined Equal Weight,Combined,equal_weight,0.022753857325534494,0.022753857325534494,0.0,0.0,1.3826956803421333,-0.09874392242245444
2022-03-10,Combined Equal Weight,Combined,equal_weight,-0.008283750117282966,-0.008283750117282966,0.0,0.0,1.3712417748379324,-0.10620970256078954
2022-03-11,Combined Equal Weight,Combined,equal_weight,-0.0057257385408503655,-0.0057257385408503655,0.0,0.0,1.3633904029589188,-0.11132731211427527
2022-03-14,Combined Equal Weight,Combined,equal_weight,-0.003629062472281809,-0.003629062472281809,0.0,0.0,1.3584425740124715,-0.11455236081602316
2022-03-15,Combined Equal Weight,Combined,equal_weight,0.008665417098065818,0.008665417098065818,0.0,0.0,1.3702140455200595,-0.10687958770399641
2022-03-16,Combined Equal Weight,Combined,equal_weight,0.02011624343873986,0.02011624343873986,0.0,0.0,1.3977776048229216,-0.08891336007014228
2022-03-17,Combined Equal Weight,Combined,equal_weight,0.01178501741210827,0.01178501741210827,0.0,0.0,1.4142504382340149,-0.07817618815462957
2022-03-18,Combined Equal Weight,Combined,equal_weight,0.007895695606537636,0.007895695606537636,0.0,0.0,1.4254169292057233,-0.07089774793344028
2022-03-21,Combined Equal Weight,Combined,equal_weight,0.0070109715696001045,0.0070109715696001045,0.0,0.0,1.4354104867712112,-0.06438383845895024
2022-03-22,Combined Equal Weight,Combined,equal_weight,0.015103216163539684,0.015103216163539684,0.0,0.0,1.4570898016363283,-0.05025302532509457
2022-03-23,Combined Equal Weight,Combined,equal_weight,-0.006049250070386994,-0.006049250070386994,0.0,0.0,1.4482755010512196,-0.05599828227849657
2022-03-24,Combined Equal Weight,Combined,equal_weight,0.013068632416285836,0.013068632416285836,0.0,0.0,1.4672024812119702,-0.04366147082925187
2022-03-25,Combined Equal Weight,Combined,equal_weight,0.005595401879406856,0.005595401879406856,0.0,0.0,1.475412068732814,-0.038310372425780614
2022-03-28,Combined Equal Weight,Combined,equal_weight,0.0014474188611262042,0.0014474188611262042,0.0,0.0,1.477547607989031,-0.036918404720280296
2022-03-29,Combined Equal Weight,Combined,equal_weight,0.01268481019577725,0.01268481019577725,0.0,0.0,1.4962900189515966,-0.024701897481110735
2022-03-30,Combined Equal Weight,Combined,equal_weight,-0.001983026304214802,-0.001983026304214802,0.0,0.0,1.4933228364852815,-0.026635939272856457
2022-03-31,Combined Equal Weight,Combined,equal_weight,-0.017306133656382422,-0.017306133656382422,0.0,0.0,1.467479191884939,-0.04348110780411962
2022-04-01,Combined Equal Weight,Combined,equal_weight,0.007345515668125023,0.007345515668125023,0.0,0.0,1.4782585832815773,-0.036454983294637144
2022-04-04,Combined Equal Weight,Combined,equal_weight,0.0008953739066797082,0.0008953739066797082,0.0,0.0,1.479582177444373,-0.035592250228767996
2022-04-05,Combined Equal Weight,Combined,equal_weight,-0.013658704065118675,-0.013658704065118675,0.0,0.0,1.4593730023426363,-0.048764810281000215
2022-04-06,Combined Equal Weight,Combined,equal_weight,-0.016328677696710422,-0.016328677696710422,0.0,0.0,1.4355433709481027,-0.06429722310769104
2022-04-07,Combined Equal Weight,Combined,equal_weight,0.007364622930832037,0.007364622930832037,0.0,0.0,1.4461156065759908,-0.05740612498054687
2022-04-08,Combined Equal Weight,Combined,equal_weight,-0.00434863617354621,-0.00434863617354621,0.0,0.0,1.4398269759381048,-0.06150512280241949
2022-04-11,Combined Equal Weight,Combined,equal_weight,-0.023264955744011714,-0.023264955744011714,0.0,0.0,1.4063294650638707,-0.08333916458640289
2022-04-12,Combined Equal Weight,Combined,equal_weight,0.004007312985704973,0.004007312985704973,0.0,0.0,1.4119650673914006,-0.07966581771716286
2022-04-13,Combined Equal Weight,Combined,equal_weight,0.013787966587576849,0.013787966587576849,0.0,0.0,1.4314331945634189,-0.06697628076244222
2022-04-14,Combined Equal Weight,Combined,equal_weight,-0.005741101907638509,-0.005741101907638509,0.0,0.0,1.4232151907194537,-0.072332865016829
2022-04-18,Combined Equal Weight,Combined,equal_weight,0.004428319975481327,0.004428319975481327,0.0,0.0,1.429517642977925,-0.06822485811238554
2022-04-19,Combined Equal Weight,Combined,equal_weight,0.014011769138049192,0.014011769138049192,0.0,0.0,1.4495477141701,-0.05516903993568312
2022-04-20,Combined Equal Weight,Combined,equal_weight,-0.0007653785091205789,-0.0007653785091205789,0.0,0.0,1.4484382615017293,-0.05589219324726824
2022-04-21,Combined Equal Weight,Combined,equal_weight,-0.013784294691622685,-0.013784294691622685,0.0,0.0,1.4284725616625678,-0.06890605347620948
2022-04-22,Combined Equal Weight,Combined,equal_weight,-0.021214101715744404,-0.021214101715744404,0.0,0.0,1.398168799441308,-0.08865837516467923
2022-04-25,Combined Equal Weight,Combined,equal_weight,-0.0004408850273058633,-0.0004408850273058633,0.0,0.0,1.3975523677519879,-0.08906017204182981
2022-04-26,Combined Equal Weight,Combined,equal_weight,-0.028544543537565997,-0.028544543537565997,0.0,0.0,1.3576598733446628,-0.11506253362108465
2022-04-27,Combined Equal Weight,Combined,equal_weight,0.0044478831711573215,0.0044478831711573215,0.0,0.0,1.3636985858474682,-0.11112643515685128
2022-04-28,Combined Equal Weight,Combined,equal_weight,0.016149437880903193,0.016149437880903193,0.0,0.0,1.3857215514478876,-0.09677162673743966
2022-04-29,Combined Equal Weight,Combined,equal_weight,-0.03535914037351933,-0.03535914037351933,0.0,0.0,1.3367236285916309,-0.12870900557697595
2022-05-02,Combined Equal Weight,Combined,equal_weight,0.0030438634196666235,0.0030438634196666235,0.0,0.0,1.340792432746905,-0.12605691479116676
2022-05-03,Combined Equal Weight,Combined,equal_weight,0.003564029912301042,0.003564029912301042,0.0,0.0,1.3455710570834016,-0.12294215549383403
2022-05-04,Combined Equal Weight,Combined,equal_weight,0.041779191869066076,0.041779191869066076,0.0,0.0,1.401787928450751,-0.08629938752794142
2022-05-05,Combined Equal Weight,Combined,equal_weight,-0.03567404621053816,-0.03567404621053816,0.0,0.0,1.3517804811138243,-0.11889478539986664
2022-05-06,Combined Equal Weight,Combined,equal_weight,-0.0014604223199472912,-0.0014604223199472912,0.0,0.0,1.3498063107275367,-0.12018157112149064
2022-05-09,Combined Equal Weight,Combined,equal_weight,-0.05231015937226137,-0.05231015937226137,0.0,0.0,1.279197727491695,-0.1662050133547781
2022-05-10,Combined Equal Weight,Combined,equal_weight,0.002289456630839913,0.002289456630839913,0.0,0.0,1.2821263952110564,-0.164296075893842
2022-05-11,Combined Equal Weight,Combined,equal_weight,-0.026863850658016598,-0.026863850658016598,0.0,0.0,1.2476835432054054,-0.1867463013053483
2022-05-12,Combined Equal Weight,Combined,equal_weight,-0.006284836576940929,-0.006284836576940929,0.0,0.0,1.2398420560366208,-0.1918574678972369
2022-05-13,Combined Equal Weight,Combined,equal_weight,0.02971034348845338,0.02971034348845338,0.0,0.0,1.2766781893928991,-0.16784727568083535
2022-05-16,Combined Equal Weight,Combined,equal_weight,-0.008837458817569869,-0.008837458817569869,0.0,0.0,1.2653955984708496,-0.17520139111193456
2022-05-17,Combined Equal Weight,Combined,equal_weight,0.02352217655826354,0.02352217655826354,0.0,0.0,1.2951604571541306,-0.15580033260865922
2022-05-18,Combined Equal Weight,Combined,equal_weight,-0.03656835295238528,-0.03656835295238528,0.0,0.0,1.2477985724269458,-0.18667132400811204
2022-05-19,Combined Equal Weight,Combined,equal_weight,0.0063987913113561935,0.0063987913113561935,0.0,0.0,1.2557829750905138,-0.18146700354289835
2022-05-20,Combined Equal Weight,Combined,equal_weight,-0.00472162270689022,-0.00472162270689022,0.0,0.0,1.2498536416804003,-0.1853318075253092
2022-05-23,Combined Equal Weight,Combined,equal_weight,0.010608109265878497,0.010608109265878497,0.0,0.0,1.263112225677702,-0.17668971832410196
2022-05-24,Combined Equal Weight,Combined,equal_weight,0.005686548913250513,0.005686548913250513,0.0,0.0,1.270294975131943,-0.17200792413656996
2022-05-25,Combined Equal Weight,Combined,equal_weight,0.005888223167806835,0.005888223167806835,0.0,0.0,1.2777747554344634,-0.16713252201271045
2022-05-26,Combined Equal Weight,Combined,equal_weight,0.004244669034147537,0.004244669034147537,0.0,0.0,1.2831984863714716,-0.1635972752193492
2022-05-27,Combined Equal Weight,Combined,equal_weight,0.011565068511086298,0.011565068511086298,0.0,0.0,1.29803876477968,-0.15392422040440157
2022-05-31,Combined Equal Weight,Combined,equal_weight,-0.004450962361167224,-0.004450962361167224,0.0,0.0,1.2922612430943097,-0.1576900718540769
2022-06-01,Combined Equal Weight,Combined,equal_weight,-0.016220122078898155,-0.016220122078898155,0.0,0.0,1.2713006079734914,-0.17135244171687158
2022-06-02,Combined Equal Weight,Combined,equal_weight,0.016240133807354812,0.016240133807354812,0.0,0.0,1.2919466999563525,-0.15789509449121575
2022-06-03,Combined Equal Weight,Combined,equal_weight,-0.011271403291995531,-0.011271403291995531,0.0,0.0,1.2773846476693818,-0.16738679849537297
2022-06-06,Combined Equal Weight,Combined,equal_weight,0.004473021448710698,0.004473021448710698,0.0,0.0,1.2830984165966608,-0.16366250178656294
2022-06-07,Combined Equal Weight,Combined,equal_weight,0.006515504781820811,0.006515504781820811,0.0,0.0,1.291458450465543,-0.1582133408177373
2022-06-08,Combined Equal Weight,Combined,equal_weight,-0.013009352302863543,-0.013009352302863543,0.0,0.0,1.2746574124989265,-0.16916444003088993
2022-06-09,Combined Equal Weight,Combined,equal_weight,-0.020680984995779597,-0.020680984995779597,0.0,0.0,1.2482962416762768,-0.18634693778057132
2022-06-10,Combined Equal Weight,Combined,equal_weight,-0.030169260382236572,-0.030169260382236572,0.0,0.0,1.210636067326978,-0.21089424887547326
2022-06-13,Combined Equal Weight,Combined,equal_weight,-0.054737652165409836,-0.054737652165409836,0.0,0.0,1.1443686913747342,-0.2540880450022521
2022-06-14,Combined Equal Weight,Combined,equal_weight,-0.0034627853951064973,-0.0034627853951064973,0.0,0.0,1.1404059881836246,-0.25667097802605365
2022-06-15,Combined Equal Weight,Combined,equal_weight,0.019983917419261744,0.019983917419261744,0.0,0.0,1.1631957672759177,-0.24181635223558573
2022-06-16,Combined Equal Weight,Combined,equal_weight,-0.041892255552994244,-0.041892255552994244,0.0,0.0,1.1144668729350338,-0.273578375363834
2022-06-17,Combined Equal Weight,Combined,equal_weight,0.002732871883782614,0.002732871883782614,0.0,0.0,1.1175125681174851,-0.2715931581300941
2022-06-21,Combined Equal Weight,Combined,equal_weight,0.018731182956851007,0.018731182956851007,0.0,0.0,1.1384449004874742,-0.2579492363080068
2022-06-22,Combined Equal Weight,Combined,equal_weight,-0.008861850562642583,-0.008861850562642583,0.0,0.0,1.1283561719055517,-0.26452517928574004
2022-06-23,Combined Equal Weight,Combined,equal_weight,0.0100016140490976,0.0100016140490976,0.0,0.0,1.1396415548468681,-0.25716924398612684
2022-06-24,Combined Equal Weight,Combined,equal_weight,0.030300955456340234,0.030300955456340234,0.0,0.0,1.1741737828364773,-0.23466076233655098
2022-06-27,Combined Equal Weight,Combined,equal_weight,-0.0037082095460848,-0.0037082095460848,0.0,0.0,1.1698197004062008,-0.2374988006036477
2022-06-28,Combined Equal Weight,Combined,equal_weight,-0.015119424936045183,-0.015119424936045183,0.0,0.0,1.1521326992572023,-0.24902738025156534
2022-06-29,Combined Equal Weight,Combined,equal_weight,-0.006696225000566495,-0.006696225000566495,0.0,0.0,1.144417759472466,-0.2540560618826657
2022-06-30,Combined Equal Weight,Combined,equal_weight,-0.007535848717859894,-0.007535848717859894,0.0,0.0,1.1357936003670495,-0.25967738255232253
2022-07-01,Combined Equal Weight,Combined,equal_weight,0.005155360012899511,0.005155360012899511,0.0,0.0,1.1416490252772888,-0.2558607529336877
2022-07-05,Combined Equal Weight,Combined,equal_weight,-0.008417589662965285,-0.008417589662965285,0.0,0.0,1.1320390922433803,-0.26212461176759994
2022-07-06,Combined Equal Weight,Combined,equal_weight,0.002744904067572163,0.002744904067572163,0.0,0.0,1.1351464309523298,-0.2600992146130794
2022-07-07,Combined Equal Weight,Combined,equal_weight,0.01812251090033878,0.01812251090033878,0.0,0.0,1.155718134520744,-0.24669035456473587
2022-07-08,Combined Equal Weight,Combined,equal_weight,-0.004392454474492609,-0.004392454474492609,0.0,0.0,1.150641695229516,-0.24999923288750647
2022-07-11,Combined Equal Weight,Combined,equal_weight,-0.01564164553513321,-0.01564164553513321,0.0,0.0,1.132643765694791,-0.26173047903775815
2022-07-12,Combined Equal Weight,Combined,equal_weight,-0.007135968983798228,-0.007135968983798228,0.0,0.0,1.1245612549131005,-0.26699874744102825
2022-07-13,Combined Equal Weight,Combined,equal_weight,0.004273844927175244,0.004273844927175244,0.0,0.0,1.1293674553277089,-0.2638660137561659
2022-07-14,Combined Equal Weight,Combined,equal_weight,0.0003954618362371806,0.0003954618362371806,0.0,0.0,1.1298140770553793,-0.2635749008582493
2022-07-15,Combined Equal Weight,Combined,equal_weight,0.01772329816929271,0.01772329816929271,0.0,0.0,1.149838108818896,-0.2505230192468091
2022-07-18,Combined Equal Weight,Combined,equal_weight,0.015313114732142499,0.015313114732142499,0.0,0.0,1.1674457117026296,-0.23904619225143575
2022-07-19,Combined Equal Weight,Combined,equal_weight,0.02586875775096274,0.02586875775096274,0.0,0.0,1.197646082006065,-0.2193612625391156
2022-07-20,Combined Equal Weight,Combined,equal_weight,-0.003828157409285749,-0.003828157409285749,0.0,0.0,1.1930613042835314,-0.22234967050590193
2022-07-21,Combined Equal Weight,Combined,equal_weight,0.00855275720091389,0.00855275720091389,0.0,0.0,1.203265267944874,-0.2156986160505282
2022-07-22,Combined Equal Weight,Combined,equal_weight,-0.005418183269914842,-0.005418183269914842,0.0,0.0,1.1967457562008257,-0.21994810468761428
2022-07-25,Combined Equal Weight,Combined,equal_weight,-0.009139212362314906,-0.009139212362314906,0.0,0.0,1.1858084425912072,-0.22707716461250038
2022-07-26,Combined Equal Weight,Combined,equal_weight,-0.003336425903804737,-0.003336425903804737,0.0,0.0,1.1818520805863955,-0.22965596438212954
2022-07-27,Combined Equal Weight,Combined,equal_weight,0.02792847365268602,0.02792847365268602,0.0,0.0,1.2148594052804247,-0.20814143127987206
2022-07-28,Combined Equal Weight,Combined,equal_weight,0.021607122134156637,0.021607122134156637,0.0,0.0,1.2411090208261477,-0.19103164647255777
2022-07-29,Combined Equal Weight,Combined,equal_weight,0.007116952121869635,0.007116952121869635,0.0,0.0,1.249941934305388,-0.18527425743239523
2022-08-01,Combined Equal Weight,Combined,equal_weight,-0.003463816514591548,-0.003463816514591548,0.0,0.0,1.2456123647910604,-0.18809631791436376
2022-08-02,Combined Equal Weight,Combined,equal_weight,-0.011258405527666892,-0.011258405527666892,0.0,0.0,1.2315887556579665,-0.19723705881668974
2022-08-03,Combined Equal Weight,Combined,equal_weight,0.004307763973303617,0.004307763973303617,0.0,0.0,1.2368941493295158,-0.193778945539557
2022-08-04,Combined Equal Weight,Combined,equal_weight,-0.0011084059539739496,-0.0011084059539739496,0.0,0.0,1.2355231684899635,-0.19467256575654013
2022-08-05,Combined Equal Weight,Combined,equal_weight,0.00894795495170603,0.00894795495170603,0.0,0.0,1.2465785741434008,-0.18746653215355658
2022-08-08,Combined Equal Weight,Combined,equal_weight,0.003722581033028964,0.003722581033028964,0.0,0.0,1.2512190638996874,-0.18444181047745012
2022-08-09,Combined Equal Weight,Combined,equal_weight,-0.007945398147576593,-0.007945398147576593,0.0,0.0,1.2412776302671664,-0.19092174500572345
2022-08-10,Combined Equal Weight,Combined,equal_weight,0.022285586386157935,0.022285586386157935,0.0,0.0,1.268940230125691,-0.17289096166088647
2022-08-11,Combined Equal Weight,Combined,equal_weight,0.00711277305876338,0.00711277305876338,0.0,0.0,1.27796591400771,-0.16700792277632837
2022-08-12,Combined Equal Weight,Combined,equal_weight,0.014744085826509505,0.014744085826509505,0.0,0.0,1.2968083531271934,-0.15472621609693993
2022-08-15,Combined Equal Weight,Combined,equal_weight,0.0008230034027234436,0.0008230034027234436,0.0,0.0,1.2978756308144974,-0.15403055289655476
2022-08-16,Combined Equal Weight,Combined,equal_weight,0.002814440189481565,0.002814440189481565,0.0,0.0,1.3015284241508105,-0.15164962248555336
2022-08-17,Combined Equal Weight,Combined,equal_weight,-0.007798589889117788,-0.007798589889117788,0.0,0.0,1.2913783377418286,-0.15826555916206675
2022-08-18,Combined Equal Weight,Combined,equal_weight,0.0004369317370867692,0.0004369317370867692,0.0,0.0,1.2919425819221744,-0.15789777867066568
2022-08-19,Combined Equal Weight,Combined,equal_weight,-0.025355329437994716,-0.025355329437994716,0.0,0.0,1.2591849521425642,-0.17924955791293806
2022-08-22,Combined Equal Weight,Combined,equal_weight,-0.01253747539978588,-0.01253747539978588,0.0,0.0,1.2433979517812963,-0.18953969638996793
2022-08-23,Combined Equal Weight,Combined,equal_weight,0.004000658103116927,0.004000658103116927,0.0,0.0,1.2483723618724891,-0.18629732180907588
2022-08-24,Combined Equal Weight,Combined,equal_weight,0.0006884568862047301,0.0006884568862047301,0.0,0.0,1.2492318124215678,-0.1857371225969522
2022-08-25,Combined Equal Weight,Combined,equal_weight,0.013369768680934334,0.013369768680934334,0.0,0.0,1.2659337527825085,-0.1748506162806014
2022-08-26,Combined Equal Weight,Combined,equal_weight,-0.036080888455400716,-0.036080888455400716,0.0,0.0,1.2202577382564361,-0.2046227391536236
2022-08-29,Combined Equal Weight,Combined,equal_weight,0.005030206035969886,0.005030206035969886,0.0,0.0,1.2263958860968527,-0.20062182765524095
2022-08-30,Combined Equal Weight,Combined,equal_weight,-0.015619484591487915,-0.015619484591487915,0.0,0.0,1.2072402144508987,-0.2131077027009517
2022-08-31,Combined Equal Weight,Combined,equal_weight,-0.005587489685243132,-0.005587489685243132,0.0,0.0,1.2004947722050436,-0.21750445529550733
2022-09-01,Combined Equal Weight,Combined,equal_weight,0.0034886436672656855,0.0034886436672656855,0.0,0.0,1.2046828706896824,-0.21477460716881036
2022-09-02,Combined Equal Weight,Combined,equal_weight,-0.007112650662027262,-0.007112650662027262,0.0,0.0,1.1961143822719384,-0.22035964107897177
2022-09-06,Combined Equal Weight,Combined,equal_weight,-0.01516233427813982,-0.01516233427813982,0.0,0.0,1.1779784961730406,-0.23218080881766134
2022-09-07,Combined Equal Weight,Combined,equal_weight,0.022888356862568352,0.022888356862568352,0.0,0.0,1.2049404883698809,-0.21460668916395131
2022-09-08,Combined Equal Weight,Combined,equal_weight,0.006030335202376025,0.006030335202376025,0.0,0.0,1.212206683413666,-0.20987050423390596
2022-09-09,Combined Equal Weight,Combined,equal_weight,0.021971926470323123,0.021971926470323123,0.0,0.0,1.2388411995284654,-0.19250983705089975
2022-09-12,Combined Equal Weight,Combined,equal_weight,0.00582841131417971,0.00582841131417971,0.0,0.0,1.246061675592269,-0.18780345224907846
2022-09-13,Combined Equal Weight,Combined,equal_weight,-0.045226225201349404,-0.045226225201349404,0.0,0.0,1.1897070096371622,-0.22453603622542018
2022-09-14,Combined Equal Weight,Combined,equal_weight,0.006167148570890118,0.006167148570890118,0.0,0.0,1.197044109521424,-0.2197536347494511
2022-09-15,Combined Equal Weight,Combined,equal_weight,-0.021520483858726548,-0.021520483858726548,0.0,0.0,1.1712831410842846,-0.23654491405865552
2022-09-16,Combined Equal Weight,Combined,equal_weight,-0.003864168641195474,-0.003864168641195474,0.0,0.0,1.1667571055005457,-0.2394950332607113
2022-09-19,Combined Equal Weight,Combined,equal_weight,0.008872265784185426,0.008872265784185426,0.0,0.0,1.1771088846461333,-0.23274763106560725
2022-09-20,Combined Equal Weight,Combined,equal_weight,-0.012956882717406143,-0.012956882717406143,0.0,0.0,1.1618572228821566,-0.24268883002454222
2022-09-21,Combined Equal Weight,Combined,equal_weight,-0.020650512877607576,-0.020650512877607576,0.0,0.0,1.1378642753390873,-0.25832769409247647
2022-09-22,Combined Equal Weight,Combined,equal_weight,0.0034980863449201494,0.0034980863449201494,0.0,0.0,1.1418446228230235,-0.2557332603267759
2022-09-23,Combined Equal Weight,Combined,equal_weight,-0.016667819937102535,-0.016667819937102535,0.0,0.0,1.1228125622536604,-0.26813856432882355
2022-09-26,Combined Equal Weight,Combined,equal_weight,-0.01293929840562053,-0.01293929840562053,0.0,0.0,1.1082841554570808,-0.27760833783653893
2022-09-27,Combined Equal Weight,Combined,equal_weight,-0.005605479284624964,-0.005605479284624964,0.0,0.0,1.102071691582188,-0.281657689334182
2022-09-28,Combined Equal Weight,Combined,equal_weight,0.017534552039938048,0.017534552039938048,0.0,0.0,1.1213960250099786,-0.26906187870532283
2022-09-29,Combined Equal Weight,Combined,equal_weight,-0.012207247581198729,-0.012207247581198729,0.0,0.0,1.1077068660961096,-0.2779846213185032
2022-09-30,Combined Equal Weight,Combined,equal_weight,-0.013137197439580913,-0.013137197439580913,0.0,0.0,1.0931547022910257,-0.2874698799026557
2022-10-03,Combined Equal Weight,Combined,equal_weight,0.030449618306372543,0.030449618306372543,0.0,0.0,1.1264408457256037,-0.26577360971389785
2022-10-04,Combined Equal Weight,Combined,equal_weight,0.028809583357177367,0.028809583357177367,0.0,0.0,1.1588931371674647,-0.244620853319911
2022-10-05,Combined Equal Weight,Combined,equal_weight,-0.0034065901150966225,-0.0034065901150966225,0.0,0.0,1.1549452632619368,-0.24719412045414146
2022-10-06,Combined Equal Weight,Combined,equal_weight,-0.010554134887437127,-0.010554134887437127,0.0,0.0,1.1427558151658637,-0.25513933525092425
2022-10-07,Combined Equal Weight,Combined,equal_weight,-0.020280218445497645,-0.020280218445497645,0.0,0.0,1.1195804776044371,-0.27024527224349415
2022-10-10,Combined Equal Weight,Combined,equal_weight,-0.012045546445742968,-0.012045546445742968,0.0,0.0,1.1060945189617057,-0.27903556671068575
2022-10-11,Combined Equal Weight,Combined,equal_weight,-0.005794294732439904,-0.005794294732439904,0.0,0.0,1.0996854813169052,-0.2832130471287705
2022-10-12,Combined Equal Weight,Combined,equal_weight,-0.0043924079566163825,-0.0043924079566163825,0.0,0.0,1.0948552140589933,-0.28636146784376093
2022-10-13,Combined Equal Weight,Combined,equal_weight,0.02191998810456887,0.02191998810456887,0.0,0.0,1.1188544273273917,-0.27071851970793415
