date,sector,sentiment_score,ticker_count,tickers_with_headlines,headline_count,sentiment_lag1
2023-06-21,Energy,0.11213999999999999,5,5,20,0.52554
2023-06-21,Financials,0.01824,5,4,25,0.51768
2023-06-21,Healthcare,0.31036,5,5,17,0.26759999999999995
2023-06-21,Industrials,-0.22302,5,4,17,0.51976
2023-06-21,Materials,0.23693999999999998,5,4,6,0.11194
2023-06-21,RealEstate,0.0,5,1,1,0.0
2023-06-21,Tech,0.29164,5,5,58,0.5036
2023-06-21,Utilities,0.25908,5,3,8,-0.018379999999999997
2023-06-22,Comm,0.39198,5,5,8,0.20402000000000003
2023-06-22,Consumer,0.30535999999999996,5,5,33,0.45827999999999997
2023-06-22,Energy,0.16578,5,5,29,0.11213999999999999
2023-06-22,Financials,0.28869999999999996,5,4,15,0.01824
2023-06-22,Healthcare,0.11896,5,5,13,0.31036
2023-06-22,Industrials,0.08808,5,4,10,-0.22302
2023-06-22,Materials,0.08808,5,3,4,0.23693999999999998
2023-06-22,RealEstate,0.14734,5,5,11,0.0
2023-06-22,Tech,0.63158,5,5,44,0.29164
2023-06-22,Utilities,0.4314,5,4,8,0.25908
2023-06-23,Comm,0.12958,5,2,5,0.39198
2023-06-23,Consumer,0.1486,5,5,33,0.30535999999999996
2023-06-23,Energy,0.30988000000000004,5,5,16,0.16578
2023-06-23,Financials,-0.04562,5,5,13,0.28869999999999996
2023-06-23,Healthcare,0.4282,5,5,11,0.11896
2023-06-23,Industrials,0.08669999999999999,5,4,20,0.08808
2023-06-23,Materials,0.059199999999999996,5,3,7,0.08808
2023-06-23,RealEstate,0.16208,5,5,9,0.14734
2023-06-23,Tech,0.6538999999999999,5,5,44,0.63158
2023-06-23,Utilities,0.20412,5,2,5,0.4314
2023-06-26,Comm,0.33449999999999996,5,5,23,0.12958
2023-06-26,Consumer,0.6694,5,5,35,0.1486
2023-06-26,Energy,0.28008,5,5,18,0.30988000000000004
2023-06-26,Financials,0.51532,5,5,37,-0.04562
2023-06-26,Healthcare,0.48914,5,5,26,0.4282
2023-06-26,Industrials,0.34731999999999996,5,3,11,0.08669999999999999
2023-06-26,Materials,0.07224,5,2,3,0.059199999999999996
2023-06-26,RealEstate,0.28765999999999997,5,4,9,0.16208
2023-06-26,Tech,0.7240599999999999,5,5,49,0.6538999999999999
2023-06-26,Utilities,0.37954,5,3,9,0.20412
2023-06-27,Comm,0.28776,5,5,10,0.33449999999999996
2023-06-27,Consumer,0.4288,5,5,19,0.6694
2023-06-27,Energy,0.24934000000000003,5,5,17,0.28008
2023-06-27,Financials,0.52968,5,4,18,0.51532
2023-06-27,Healthcare,0.36014,5,4,14,0.48914
2023-06-27,Industrials,0.10290000000000002,5,3,9,0.34731999999999996
2023-06-27,Materials,0.12264,5,5,7,0.07224
2023-06-27,RealEstate,0.41825999999999997,5,4,8,0.28765999999999997
2023-06-27,Tech,0.66952,5,5,52,0.7240599999999999
2023-06-27,Utilities,0.40536000000000005,5,5,12,0.37954
2023-06-28,Comm,0.15326,5,4,11,0.28776
2023-06-28,Consumer,0.31850000000000006,5,5,18,0.4288
2023-06-28,Energy,0.19078,5,4,14,0.24934000000000003
2023-06-28,Financials,-0.20318,5,5,25,0.52968
2023-06-28,Healthcare,0.12248,5,5,8,0.36014
2023-06-28,Industrials,0.10212000000000002,5,3,5,0.10290000000000002
2023-06-28,Materials,0.29298,5,4,6,0.12264
2023-06-28,RealEstate,0.29004,5,3,10,0.41825999999999997
2023-06-28,Tech,0.60764,5,5,86,0.66952
2023-06-28,Utilities,0.05464,5,1,3,0.40536000000000005
2023-06-29,Comm,0.17572000000000002,5,4,12,0.15326
2023-06-29,Consumer,0.009079999999999987,5,5,32,0.31850000000000006
2023-06-29,Energy,0.002619999999999989,5,4,21,0.19078
2023-06-29,Financials,0.35846,5,5,46,-0.20318
2023-06-29,Healthcare,0.44394,5,4,17,0.12248
2023-06-29,Industrials,0.09534000000000001,5,4,8,0.10212000000000002
2023-06-29,Materials,-0.030779999999999995,5,5,10,0.29298
2023-06-29,RealEstate,0.23002000000000003,5,4,10,0.29004
2023-06-29,Tech,0.53054,5,5,58,0.60764
2023-06-29,Utilities,0.22602000000000003,5,4,7,0.05464
2023-06-30,Comm,-0.10196000000000001,5,3,7,0.17572000000000002
2023-06-30,Consumer,0.5385800000000001,5,5,49,0.009079999999999987
2023-06-30,Energy,0.15806,5,5,16,0.002619999999999989
2023-06-30,Financials,0.01826,5,5,21,0.35846
2023-06-30,Healthcare,0.11954000000000001,5,5,18,0.44394
2023-06-30,Industrials,0.126,5,4,7,0.09534000000000001
2023-06-30,Materials,-0.07432,5,2,2,-0.030779999999999995
2023-06-30,RealEstate,0.01544,5,2,4,0.23002000000000003
2023-06-30,Tech,0.38073999999999997,5,5,52,0.53054
2023-06-30,Utilities,0.34585999999999995,5,5,9,0.22602000000000003
2023-07-03,Comm,0.34722,5,3,14,-0.10196000000000001
2023-07-03,Consumer,0.29768,5,5,30,0.5385800000000001
2023-07-03,Energy,0.56186,5,5,32,0.15806
2023-07-03,Financials,0.48052,5,5,34,0.01826
2023-07-03,Healthcare,0.54152,5,5,25,0.11954000000000001
2023-07-03,Industrials,0.31808,5,4,15,0.126
2023-07-03,Materials,0.068,5,3,7,-0.07432
2023-07-03,RealEstate,0.34334,5,5,9,0.01544
2023-07-03,Tech,0.87682,5,5,46,0.38073999999999997
2023-07-03,Utilities,0.11364,5,3,6,0.34585999999999995
2023-07-05,Comm,0.4258,5,4,13,0.34722
2023-07-05,Consumer,0.2862,5,5,29,0.29768
2023-07-05,Energy,0.3566,5,4,29,0.56186
2023-07-05,Financials,0.65748,5,5,36,0.48052
2023-07-05,Healthcare,0.52394,5,5,16,0.54152
2023-07-05,Industrials,0.36970000000000003,5,4,24,0.31808
2023-07-05,Materials,0.16962,5,3,5,0.068
2023-07-05,RealEstate,0.30794,5,3,6,0.34334
2023-07-05,Tech,0.44436,5,5,63,0.87682
2023-07-05,Utilities,0.21546000000000004,5,2,4,0.11364
2023-07-06,Comm,0.244,5,5,12,0.4258
2023-07-06,Consumer,0.23658,5,5,20,0.2862
2023-07-06,Energy,0.25915999999999995,5,5,27,0.3566
2023-07-06,Financials,0.42162,5,5,26,0.65748
2023-07-06,Healthcare,0.46807999999999994,5,3,13,0.52394
2023-07-06,Industrials,0.16252,5,4,10,0.36970000000000003
2023-07-06,Materials,0.11839999999999999,5,4,9,0.16962
2023-07-06,RealEstate,0.2652,5,5,11,0.30794
2023-07-06,Tech,0.09790000000000001,5,5,56,0.44436
2023-07-06,Utilities,0.37592,5,5,13,0.21546000000000004
2023-07-07,Comm,0.2699,5,4,11,0.244
2023-07-07,Consumer,0.23216,5,4,17,0.23658
2023-07-07,Energy,0.08008,5,5,22,0.25915999999999995
2023-07-07,Financials,0.27998,5,5,29,0.42162
2023-07-07,Healthcare,0.24964000000000003,5,5,12,0.46807999999999994
2023-07-07,Industrials,-0.019319999999999993,5,4,9,0.16252
2023-07-07,Materials,0.16252,5,3,7,0.11839999999999999
2023-07-07,RealEstate,0.04046,5,4,5,0.2652
2023-07-07,Tech,0.10752000000000002,5,5,40,0.09790000000000001
2023-07-07,Utilities,0.25220000000000004,5,3,6,0.37592
2023-07-10,Comm,0.12738,5,4,10,0.2699
2023-07-10,Consumer,0.11866000000000003,5,5,27,0.23216
2023-07-10,Energy,0.15318,5,5,21,0.08008
2023-07-10,Financials,-0.10175999999999999,5,5,43,0.27998
2023-07-10,Healthcare,0.33776,5,5,20,0.24964000000000003
2023-07-10,Industrials,0.2673,5,4,17,-0.019319999999999993
2023-07-10,Materials,0.19685999999999998,5,3,3,0.16252
2023-07-10,RealEstate,0.23258,5,3,5,0.04046
2023-07-10,Tech,0.5442199999999999,5,5,53,0.10752000000000002
2023-07-10,Utilities,0.22645999999999997,5,3,7,0.25220000000000004
2023-07-11,Comm,0.29504,5,5,12,0.12738
2023-07-11,Consumer,0.49298000000000003,5,5,29,0.11866000000000003
2023-07-11,Energy,-0.18203999999999998,5,5,20,0.15318
2023-07-11,Financials,0.46769999999999995,5,5,31,-0.10175999999999999
2023-07-11,Healthcare,-0.11627999999999998,5,5,15,0.33776
2023-07-11,Industrials,0.2264,5,4,9,0.2673
2023-07-11,Materials,0.11488000000000001,5,5,9,0.19685999999999998
2023-07-11,RealEstate,0.07636,5,1,2,0.23258
2023-07-11,Tech,0.66288,5,5,52,0.5442199999999999
2023-07-11,Utilities,0.34792,5,4,11,0.22645999999999997
2023-07-12,Comm,0.465,5,5,24,0.29504
2023-07-12,Consumer,0.36194000000000004,5,4,29,0.49298000000000003
2023-07-12,Energy,0.29766000000000004,5,5,27,-0.18203999999999998
2023-07-12,Financials,0.16628000000000004,5,5,29,0.46769999999999995
2023-07-12,Healthcare,0.6088199999999999,5,5,14,-0.11627999999999998
2023-07-12,Industrials,0.10846,5,2,4,0.2264
2023-07-12,Materials,0.16760000000000003,5,5,8,0.11488000000000001
2023-07-12,RealEstate,0.27827999999999997,5,4,8,0.07636
2023-07-12,Tech,0.61244,5,5,46,0.66288
2023-07-12,Utilities,0.10928,5,3,5,0.34792
2023-07-13,Comm,0.13698,5,3,14,0.465
2023-07-13,Consumer,0.66532,5,5,31,0.36194000000000004
2023-07-13,Energy,0.5605,5,5,25,0.29766000000000004
2023-07-13,Financials,0.07110000000000001,5,5,33,0.16628000000000004
2023-07-13,Healthcare,0.0338,5,5,14,0.6088199999999999
2023-07-13,Industrials,0.19994,5,4,9,0.10846
2023-07-13,Materials,0.0,5,4,6,0.16760000000000003
2023-07-13,RealEstate,0.2973,5,4,13,0.27827999999999997
2023-07-13,Tech,0.70552,5,5,40,0.61244
2023-07-13,Utilities,0.13932,5,4,8,0.10928
2023-07-14,Comm,0.17208,5,4,22,0.13698
2023-07-14,Consumer,0.5313800000000001,5,5,23,0.66532
2023-07-14,Energy,0.49268,5,5,27,0.5605
2023-07-14,Financials,0.15878,5,5,60,0.07110000000000001
2023-07-14,Healthcare,0.25251999999999997,5,5,14,0.0338
2023-07-14,Industrials,0.05532,5,3,7,0.19994
2023-07-14,Materials,0.0,5,1,1,0.0
2023-07-14,RealEstate,0.06670000000000001,5,4,5,0.2973
2023-07-14,Tech,0.63598,5,5,50,0.70552
2023-07-14,Utilities,0.252,5,3,8,0.13932
2023-07-17,Comm,0.21032,5,5,39,0.17208
2023-07-17,Consumer,0.24139999999999998,5,5,32,0.5313800000000001
2023-07-17,Energy,0.67382,5,5,25,0.49268
2023-07-17,Financials,0.21027999999999997,5,5,66,0.15878
2023-07-17,Healthcare,0.30508,5,5,15,0.25251999999999997
2023-07-17,Industrials,0.05464,5,4,16,0.05532
2023-07-17,Materials,0.06376000000000001,5,4,5,0.0
2023-07-17,RealEstate,0.5997399999999999,5,5,18,0.06670000000000001
2023-07-17,Tech,0.6658000000000001,5,5,56,0.63598
2023-07-17,Utilities,0.12738,5,2,5,0.252
2023-07-18,Comm,0.17436,5,5,24,0.21032
2023-07-18,Consumer,0.13155999999999998,5,5,30,0.24139999999999998
2023-07-18,Energy,-0.11164,5,5,20,0.67382
2023-07-18,Financials,0.83476,5,5,72,0.21027999999999997
2023-07-18,Healthcare,0.22254000000000002,5,5,13,0.30508
2023-07-18,Industrials,0.43316,5,4,9,0.05464
2023-07-18,Materials,0.07652,5,5,7,0.06376000000000001
2023-07-18,RealEstate,0.21164,5,4,16,0.5997399999999999
2023-07-18,Tech,0.83898,5,5,44,0.6658000000000001
2023-07-18,Utilities,0.25476,5,3,7,0.12738
2023-07-19,Comm,0.4734,5,4,25,0.17436
2023-07-19,Consumer,0.51106,5,5,20,0.13155999999999998
2023-07-19,Energy,0.0936,5,5,13,-0.11164
2023-07-19,Financials,0.8704599999999999,5,5,71,0.83476
2023-07-19,Healthcare,0.017140000000000023,5,5,12,0.22254000000000002
2023-07-19,Industrials,0.45682,5,4,19,0.43316
2023-07-19,Materials,0.0,5,4,6,0.07652
2023-07-19,RealEstate,0.32276000000000005,5,4,11,0.21164
2023-07-19,Tech,0.55952,5,5,29,0.83898
2023-07-19,Utilities,0.08158000000000001,5,2,5,0.25476
2023-07-20,Comm,0.015559999999999996,5,5,21,0.4734
2023-07-20,Consumer,0.44719999999999993,5,5,22,0.51106
2023-07-20,Energy,0.43965999999999994,5,5,20,0.0936
2023-07-20,Financials,0.52486,5,5,37,0.8704599999999999
2023-07-20,Healthcare,0.37708,5,5,29,0.017140000000000023
2023-07-20,Industrials,0.028979999999999995,5,3,4,0.45682
2023-07-20,Materials,0.18522,5,3,11,0.0
2023-07-20,RealEstate,-0.08412,5,5,23,0.32276000000000005
2023-07-20,Tech,0.38617999999999997,5,5,53,0.55952
2023-07-20,Utilities,0.32238,5,3,5,0.08158000000000001
2023-07-21,Comm,0.16155999999999998,5,4,17,0.015559999999999996
2023-07-21,Consumer,0.1343,5,5,19,0.44719999999999993
2023-07-21,Energy,0.24210000000000004,5,5,38,0.43965999999999994
2023-07-21,Financials,0.39492,5,5,24,0.52486
2023-07-21,Healthcare,0.05007999999999999,5,5,20,0.37708
2023-07-21,Industrials,0.2189,5,4,10,0.028979999999999995
2023-07-21,Materials,-0.08808,5,5,7,0.18522
2023-07-21,RealEstate,0.12854000000000002,5,3,5,-0.08412
2023-07-21,Tech,0.4359,5,5,47,0.38617999999999997
2023-07-21,Utilities,0.1903,5,4,8,0.32238
2023-07-24,Comm,0.37005999999999994,5,5,29,0.16155999999999998
2023-07-24,Consumer,0.42324,5,5,34,0.1343
2023-07-24,Energy,0.78522,5,5,50,0.24210000000000004
2023-07-24,Financials,0.48924,5,5,30,0.39492
2023-07-24,Healthcare,0.26578,5,5,28,0.05007999999999999
2023-07-24,Industrials,0.51742,5,4,19,0.2189
2023-07-24,Materials,0.35624,5,5,15,-0.08808
2023-07-24,RealEstate,0.44482,5,5,15,0.12854000000000002
2023-07-24,Tech,0.8976200000000001,5,5,61,0.4359
2023-07-24,Utilities,0.09868,5,4,11,0.1903
2023-07-25,Comm,-0.04672,5,5,18,0.37005999999999994
2023-07-25,Consumer,0.37776,5,5,26,0.42324
2023-07-25,Energy,0.17674,5,5,26,0.78522
2023-07-25,Financials,0.3136,5,5,31,0.48924
2023-07-25,Healthcare,0.15592,5,5,21,0.26578
2023-07-25,Industrials,0.27668,5,4,56,0.51742
2023-07-25,Materials,0.2358,5,4,23,0.35624
2023-07-25,RealEstate,0.14909999999999998,5,5,8,0.44482
2023-07-25,Tech,-0.001100000000000012,5,5,45,0.8976200000000001
2023-07-25,Utilities,0.39126000000000005,5,5,22,0.09868
2023-07-26,Comm,0.66496,5,5,31,-0.04672
2023-07-26,Consumer,0.4716,5,5,36,0.37776
2023-07-26,Energy,0.19368000000000002,5,5,13,0.17674
2023-07-26,Financials,0.28468,5,5,40,0.3136
2023-07-26,Healthcare,-0.13767999999999997,5,5,24,0.15592
2023-07-26,Industrials,-0.23168000000000002,5,4,24,0.27668
2023-07-26,Materials,0.09688000000000001,5,4,16,0.2358
2023-07-26,RealEstate,0.12286000000000001,5,2,8,0.14909999999999998
2023-07-26,Tech,0.54338,5,5,58,-0.001100000000000012
2023-07-26,Utilities,0.28086,5,3,4,0.39126000000000005
2023-07-27,Comm,0.18996,5,5,36,0.66496
2023-07-27,Consumer,0.5140399999999999,5,4,22,0.4716
2023-07-27,Energy,0.0481,5,4,22,0.19368000000000002
2023-07-27,Financials,0.40506000000000003,5,5,26,0.28468
2023-07-27,Healthcare,0.48034,5,4,30,-0.13767999999999997
2023-07-27,Industrials,0.41314,5,4,15,-0.23168000000000002
2023-07-27,Materials,0.08038,5,4,10,0.09688000000000001
2023-07-27,RealEstate,0.3761,5,5,13,0.12286000000000001
2023-07-27,Tech,0.57758,5,5,76,0.54338
2023-07-27,Utilities,0.24138,5,5,20,0.28086
2023-07-28,Comm,0.39532,5,4,14,0.18996
2023-07-28,Consumer,0.28384,5,4,17,0.5140399999999999
2023-07-28,Energy,0.61926,5,4,63,0.0481
2023-07-28,Financials,0.25092,5,4,18,0.40506000000000003
2023-07-28,Healthcare,-0.13644,5,5,20,0.48034
2023-07-28,Industrials,0.06889999999999999,5,4,15,0.41314
2023-07-28,Materials,0.05464,5,1,1,0.08038
2023-07-28,RealEstate,0.33568000000000003,5,5,9,0.3761
2023-07-28,Tech,0.8584799999999999,5,5,98,0.57758
2023-07-28,Utilities,0.07636,5,4,7,0.24138
2023-07-31,Comm,0.567,5,4,27,0.39532
2023-07-31,Consumer,0.73036,5,5,50,0.28384
2023-07-31,Energy,0.9275,5,5,45,0.61926
2023-07-31,Financials,0.46548,5,5,30,0.25092
2023-07-31,Healthcare,0.4154,5,5,26,-0.13644
2023-07-31,Industrials,0.36154000000000003,5,4,32,0.06889999999999999
2023-07-31,Materials,0.0,5,0,0,0.05464
2023-07-31,RealEstate,0.24134000000000003,5,4,8,0.33568000000000003
2023-07-31,Tech,0.95778,5,5,117,0.8584799999999999
2023-07-31,Utilities,0.38952,5,4,7,0.07636
2023-08-01,Comm,0.59398,5,5,21,0.567
2023-08-01,Consumer,0.39816,5,5,27,0.73036
2023-08-01,Energy,0.5481199999999999,5,5,20,0.9275
2023-08-01,Financials,0.20015999999999998,5,5,22,0.46548
2023-08-01,Healthcare,0.34517999999999993,5,4,30,0.4154
2023-08-01,Industrials,0.08439999999999999,5,4,35,0.36154000000000003
2023-08-01,Materials,0.21261999999999998,5,4,5,0.0
2023-08-01,RealEstate,0.29894,5,5,9,0.24134000000000003
2023-08-01,Tech,0.8895799999999999,5,5,59,0.95778
2023-08-01,Utilities,0.16182000000000002,5,2,6,0.38952
2023-08-02,Comm,0.16006,5,5,20,0.59398
2023-08-02,Consumer,0.011159999999999998,5,5,31,0.39816
2023-08-02,Energy,0.18907999999999997,5,5,15,0.5481199999999999
2023-08-02,Financials,0.0032400000000000094,5,5,16,0.20015999999999998
2023-08-02,Healthcare,0.36976,5,4,16,0.34517999999999993
2023-08-02,Industrials,0.34312,5,3,26,0.08439999999999999
2023-08-02,Materials,-0.0003199999999999981,5,4,15,0.21261999999999998
2023-08-02,RealEstate,0.25398,5,4,10,0.29894
2023-08-02,Tech,0.20924,5,5,82,0.8895799999999999
2023-08-02,Utilities,0.0256,5,5,7,0.16182000000000002
2023-08-03,Comm,0.18929999999999997,5,5,17,0.16006
2023-08-03,Consumer,0.044399999999999995,5,5,21,0.011159999999999998
2023-08-03,Energy,0.11168000000000003,5,5,33,0.18907999999999997
2023-08-03,Financials,0.22514000000000003,5,5,13,0.0032400000000000094
2023-08-03,Healthcare,0.49413999999999997,5,5,37,0.36976
2023-08-03,Industrials,0.11440000000000002,5,3,8,0.34312
2023-08-03,Materials,0.03558,5,4,7,-0.0003199999999999981
2023-08-03,RealEstate,0.19054,5,5,15,0.25398
2023-08-03,Tech,0.61946,5,5,78,0.20924
2023-08-03,Utilities,0.314,5,5,19,0.0256
2023-08-04,Comm,-0.008380000000000009,5,5,13,0.18929999999999997
2023-08-04,Consumer,0.30352,5,5,22,0.044399999999999995
2023-08-04,Energy,0.06732000000000002,5,4,13,0.11168000000000003
2023-08-04,Financials,0.15316000000000002,5,5,12,0.22514000000000003
2023-08-04,Healthcare,-0.060860000000000004,5,5,31,0.49413999999999997
2023-08-04,Industrials,0.27359999999999995,5,4,13,0.11440000000000002
2023-08-04,Materials,0.0,5,0,0,0.03558
2023-08-04,RealEstate,-0.007060000000000022,5,5,10,0.19054
2023-08-04,Tech,0.46559999999999996,5,5,41,0.61946
2023-08-04,Utilities,0.39906,5,5,22,0.314
2023-08-07,Comm,0.23746,5,5,14,-0.008380000000000009
2023-08-07,Consumer,0.3295,5,5,30,0.30352
2023-08-07,Energy,0.45506,5,5,26,0.06732000000000002
2023-08-07,Financials,-0.014639999999999986,5,5,25,0.15316000000000002
2023-08-07,Healthcare,0.31682,5,5,13,-0.060860000000000004
2023-08-07,Industrials,0.10969999999999999,5,4,15,0.27359999999999995
2023-08-07,Materials,0.0,5,1,1,0.0
2023-08-07,RealEstate,0.039639999999999995,5,4,7,-0.007060000000000022
2023-08-07,Tech,0.51372,5,5,52,0.46559999999999996
2023-08-07,Utilities,0.17962,5,5,8,0.39906
2023-08-08,Comm,0.1635,5,3,11,0.23746
2023-08-08,Consumer,0.57792,5,5,29,0.3295
2023-08-08,Energy,0.3668,5,4,9,0.45506
2023-08-08,Financials,-0.34744,5,5,38,-0.014639999999999986
2023-08-08,Healthcare,0.39211999999999997,5,4,13,0.31682
2023-08-08,Industrials,0.18694,5,2,17,0.10969999999999999
2023-08-08,Materials,0.01032,5,2,3,0.0
2023-08-08,RealEstate,0.0,5,1,3,0.039639999999999995
2023-08-08,Tech,0.6104,5,5,39,0.51372
2023-08-08,Utilities,0.06606000000000001,5,2,11,0.17962
2023-08-09,Comm,-0.16787999999999997,5,4,16,0.1635
2023-08-09,Consumer,0.024419999999999997,5,5,54,0.57792
2023-08-09,Energy,0.05103999999999999,5,5,21,0.3668
2023-08-09,Financials,0.18962,5,5,19,-0.34744
2023-08-09,Healthcare,0.61298,5,5,18,0.39211999999999997
2023-08-09,Industrials,0.2779,5,3,15,0.18694
2023-08-09,Materials,0.21246,5,3,4,0.01032
2023-08-09,RealEstate,-0.03062,5,5,8,0.0
2023-08-09,Tech,0.38476,5,5,39,0.6104
2023-08-09,Utilities,0.131,5,2,3,0.06606000000000001
2023-08-10,Comm,-0.004239999999999999,5,4,9,-0.16787999999999997
2023-08-10,Consumer,0.34744,5,5,38,0.024419999999999997
2023-08-10,Energy,0.46288,5,4,18,0.05103999999999999
2023-08-10,Financials,0.24162,5,5,14,0.18962
2023-08-10,Healthcare,0.36151999999999995,5,4,10,0.61298
2023-08-10,Industrials,-0.07224,5,3,7,0.2779
2023-08-10,Materials,0.08808,5,5,6,0.21246
2023-08-10,RealEstate,0.49238,5,5,9,-0.03062
2023-08-10,Tech,0.23546000000000006,5,5,47,0.38476
2023-08-10,Utilities,0.20898000000000003,5,5,10,0.131
2023-08-11,Comm,0.41045999999999994,5,4,11,-0.004239999999999999
2023-08-11,Consumer,0.44472000000000006,5,5,34,0.34744
2023-08-11,Energy,0.68872,5,5,36,0.46288
2023-08-11,Financials,0.3421,5,4,10,0.24162
2023-08-11,Healthcare,0.15298,5,5,13,0.36151999999999995
2023-08-11,Industrials,0.20901999999999998,5,4,11,-0.07224
2023-08-11,Materials,0.14192,5,1,3,0.08808
2023-08-11,RealEstate,0.07432,5,2,4,0.49238
2023-08-11,Tech,0.58708,5,5,39,0.23546000000000006
2023-08-11,Utilities,0.17182,5,3,4,0.20898000000000003
2023-08-14,Comm,0.13538,5,4,10,0.41045999999999994
2023-08-14,Consumer,0.3945,5,5,52,0.44472000000000006
2023-08-14,Energy,0.6885,5,5,29,0.68872
2023-08-14,Financials,0.23689999999999997,5,5,27,0.3421
2023-08-14,Healthcare,0.52942,5,4,20,0.15298
2023-08-14,Industrials,0.0951,5,3,5,0.20901999999999998
2023-08-14,Materials,0.2532,5,3,6,0.14192
2023-08-14,RealEstate,0.16392,5,2,7,0.07432
2023-08-14,Tech,0.69242,5,5,63,0.58708
2023-08-14,Utilities,0.20324,5,2,4,0.17182
2023-08-15,Comm,0.12214,5,4,12,0.13538
2023-08-15,Consumer,0.4497,5,5,32,0.3945
2023-08-15,Energy,0.33712,5,5,20,0.6885
2023-08-15,Financials,-0.32852,5,5,27,0.23689999999999997
2023-08-15,Healthcare,0.13626,5,5,15,0.52942
2023-08-15,Industrials,0.24579999999999996,5,4,8,0.0951
2023-08-15,Materials,0.08446000000000001,5,5,10,0.2532
2023-08-15,RealEstate,0.07116,5,4,4,0.16392
2023-08-15,Tech,0.67964,5,5,60,0.69242
2023-08-15,Utilities,0.05464,5,3,8,0.20324
2023-08-16,Comm,0.16048,5,5,9,0.12214
2023-08-16,Consumer,0.5182599999999999,5,5,35,0.4497
2023-08-16,Energy,0.24176000000000003,5,4,28,0.33712
2023-08-16,Financials,0.13448,5,5,16,-0.32852
2023-08-16,Healthcare,-0.02045999999999999,5,4,7,0.13626
2023-08-16,Industrials,0.36772,5,4,9,0.24579999999999996
2023-08-16,Materials,0.0,5,0,0,0.08446000000000001
2023-08-16,RealEstate,0.24378000000000002,5,4,5,0.07116
2023-08-16,Tech,0.64202,5,5,52,0.67964
2023-08-16,Utilities,0.07636,5,2,3,0.05464
2023-08-17,Comm,0.19104000000000002,5,5,11,0.16048
2023-08-17,Consumer,0.1807,5,5,51,0.5182599999999999
2023-08-17,Energy,0.30948000000000003,5,5,36,0.24176000000000003
2023-08-17,Financials,0.24003999999999998,5,5,18,0.13448
2023-08-17,Healthcare,0.11554,5,5,9,-0.02045999999999999
2023-08-17,Industrials,0.12248,5,3,10,0.36772
2023-08-17,Materials,0.30028,5,5,9,0.0
2023-08-17,RealEstate,0.22576000000000002,5,5,14,0.24378000000000002
2023-08-17,Tech,0.31676000000000004,5,5,54,0.64202
2023-08-17,Utilities,0.40936000000000006,5,4,7,0.07636
2023-08-18,Comm,0.30110000000000003,5,4,10,0.19104000000000002
2023-08-18,Consumer,-0.1058,5,5,40,0.1807
2023-08-18,Energy,0.67056,5,5,28,0.30948000000000003
2023-08-18,Financials,0.34686,5,5,20,0.24003999999999998
2023-08-18,Healthcare,0.25154,5,2,7,0.11554
2023-08-18,Industrials,-0.056220000000000006,5,4,8,0.12248
2023-08-18,Materials,0.05228000000000001,5,2,4,0.30028
2023-08-18,RealEstate,0.2271,5,3,7,0.22576000000000002
2023-08-18,Tech,0.6303,5,4,46,0.31676000000000004
2023-08-18,Utilities,0.15794000000000002,5,4,6,0.40936000000000006
2023-08-21,Comm,0.15244,5,5,18,0.30110000000000003
2023-08-21,Consumer,0.5102800000000001,5,5,40,-0.1058
2023-08-21,Energy,0.25082,5,4,27,0.67056
2023-08-21,Financials,0.61048,5,5,32,0.34686
2023-08-21,Healthcare,0.24318,5,5,25,0.25154
2023-08-21,Industrials,0.22264,5,3,9,-0.056220000000000006
2023-08-21,Materials,-0.032179999999999986,5,4,13,0.05228000000000001
2023-08-21,RealEstate,0.2122,5,4,6,0.2271
2023-08-21,Tech,0.3153,5,4,82,0.6303
2023-08-21,Utilities,-0.08688,5,5,10,0.15794000000000002
2023-08-22,Comm,-0.11122000000000001,5,4,9,0.15244
2023-08-22,Consumer,0.15758,5,5,24,0.5102800000000001
2023-08-22,Energy,0.0506,5,4,23,0.25082
2023-08-22,Financials,0.03998,5,5,18,0.61048
2023-08-22,Healthcare,-0.06628,5,4,8,0.24318
2023-08-22,Industrials,0.41096000000000005,5,4,13,0.22264
2023-08-22,Materials,0.04526,5,4,8,-0.032179999999999986
2023-08-22,RealEstate,0.21452,5,3,4,0.2122
2023-08-22,Tech,0.57958,5,5,84,0.3153
2023-08-22,Utilities,0.0,5,4,4,-0.08688
2023-08-23,Comm,0.396,5,3,19,-0.11122000000000001
2023-08-23,Consumer,0.48022,5,5,35,0.15758
2023-08-23,Energy,0.5416000000000001,5,4,23,0.0506
2023-08-23,Financials,0.42034000000000005,5,5,31,0.03998
2023-08-23,Healthcare,0.49190000000000006,5,5,24,-0.06628
2023-08-23,Industrials,0.20207999999999998,5,4,12,0.41096000000000005
2023-08-23,Materials,0.0,5,2,2,0.04526
2023-08-23,RealEstate,0.0,5,1,2,0.21452
2023-08-23,Tech,0.7163,5,5,86,0.57958
2023-08-23,Utilities,0.13035999999999998,5,5,14,0.0
2023-08-24,Comm,0.3444,5,3,15,0.396
2023-08-24,Consumer,0.12273999999999999,5,5,42,0.48022
2023-08-24,Energy,0.28866,5,5,14,0.5416000000000001
2023-08-24,Financials,-0.05848,5,5,15,0.42034000000000005
2023-08-24,Healthcare,0.12374,5,5,9,0.49190000000000006
2023-08-24,Industrials,0.27674,5,4,9,0.20207999999999998
2023-08-24,Materials,0.07636,5,4,5,0.0
